,Track,Artist,Year,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,Genre,Duration_min,Popularity_bin,Decade,Cluster
10772,That's Life,Sham 69,1978,4,0.379,0.911,2,-9.001,1,0.101,0.0329,0.0,0.66,0.604,163.803,20,Punk,2.86355,Low,1970,3
10773,White Riot,Sham 69,1978,4,0.13,0.88,4,-7.842,0,0.0665,0.000128,1.64e-05,0.349,0.67,195.351,9,Punk,2.0164333333333335,Low,1970,3
10774,Hersham Boys (1979 Version),Sham 69,1979,4,0.401,0.925,11,-5.763,1,0.0667,0.11,0.0,0.917,0.647,148.827,17,Punk,3.3968833333333333,Low,1970,3
10775,Friends Like You,Sick Of It All,1989,1,0.434,0.872,9,-9.044,1,0.036,0.000942,0.018,0.0894,0.883,186.934,18,Punk,1.1428833333333333,Low,1980,3
10776,Good Lookin' Out,Sick Of It All,1994,4,0.326,0.962,9,-5.681,1,0.0906,0.000789,0.0725,0.378,0.45,95.306,27,Punk,1.8893333333333333,Low,1990,3
10777,Injustice System!,Sick Of It All,1994,3,0.332,0.998,11,-2.88,0,0.0911,2.5e-06,0.358,0.0659,0.242,137.113,34,Punk,1.89955,Medium,1990,3
10778,Scratch the Surface,Sick Of It All,1994,4,0.348,0.988,7,-3.108,0,0.0962,3.29e-06,0.13,0.134,0.573,170.835,40,Punk,2.762,Medium,1990,3
10779,Built to Last,Sick Of It All,1997,4,0.564,0.96,2,-5.33,1,0.0407,0.000531,0.0,0.118,0.56,105.025,34,Punk,2.022666666666667,Medium,1990,3
10780,My Life,Sick Of It All,1997,4,0.249,0.999,2,-2.89,1,0.352,8.48e-06,0.00127,0.237,0.0512,180.089,18,Punk,0.8408833333333333,Low,1990,1
10781,Step Down,Sick Of It All,1997,4,0.371,0.839,4,-8.257,0,0.0613,2.32e-05,0.311,0.44,0.544,88.979,42,Punk,3.1504333333333334,Medium,1990,3
10782,Clobberin' Time,Sick Of It All,1999,4,0.311,0.967,2,-3.851,1,0.179,3.37e-06,0.201,0.35,0.379,92.364,28,Punk,1.164,Low,1990,3
10783,Something Else,Sid Vicious,1978,4,0.472,0.703,9,-5.636,0,0.0388,0.0744,0.0677,0.369,0.961,153.569,28,Punk,2.12155,Low,1970,0
10784,Hong Kong Garden,Siouxsie and the Banshees,1978,4,0.614,0.721,0,-8.962,1,0.0322,0.000642,0.0817,0.167,0.708,146.629,56,Punk,2.931766666666667,High,1970,0
10785,Arabian Knights,Siouxsie and the Banshees,1980,4,0.429,0.852,4,-7.666,0,0.0467,0.00144,0.0132,0.659,0.384,128.486,52,Punk,3.0991,High,1980,3
10786,Christine,Siouxsie and the Banshees,1980,4,0.687,0.729,7,-8.112,0,0.0675,0.134,5.18e-05,0.0977,0.382,74.886,49,Punk,2.993333333333333,High,1980,0
10787,Happy House,Siouxsie and the Banshees,1980,4,0.543,0.705,7,-8.062,1,0.0465,0.0111,0.188,0.237,0.334,119.252,54,Punk,3.8617666666666666,High,1980,3
10788,Spellbound,Siouxsie and the Banshees,1981,4,0.415,0.853,7,-11.098,1,0.038,0.0107,0.000499,0.536,0.302,148.494,61,Punk,3.28355,Very High,1980,3
10789,Cities In Dust,Siouxsie and the Banshees,1985,4,0.561,0.974,6,-5.178,1,0.113,0.0572,0.0,0.244,0.337,120.297,58,Punk,3.85955,High,1980,3
10790,Icon,Siouxsie and the Banshees,1986,4,0.424,0.347,9,-9.05,1,0.03,0.0748,0.743,0.537,0.224,126.286,28,Punk,5.439766666666666,Low,1980,3
10791,Melt,Siouxsie and the Banshees,1988,3,0.276,0.778,4,-4.491,0,0.0443,0.014,9.32e-05,0.221,0.332,115.961,37,Punk,3.7917666666666667,Medium,1980,3
10792,Peek-A-Boo,Siouxsie and the Banshees,1988,4,0.825,0.684,2,-8.6,1,0.256,0.444,0.0,0.106,0.622,105.207,44,Punk,3.21355,Medium,1980,1
10793,The Killing Jar,Siouxsie and the Banshees,1988,4,0.587,0.762,5,-6.507,1,0.0344,0.483,9.45e-05,0.178,0.527,140.439,33,Punk,4.085766666666666,Medium,1980,0
10794,Highway 101,Social Distortion,1988,4,0.445,0.955,5,-3.591,0,0.0725,2.22e-05,0.0274,0.231,0.382,129.817,41,Punk,3.7424333333333335,Medium,1980,3
10795,Bad Luck,Social Distortion,1990,4,0.551,0.936,1,-6.654,1,0.049,0.0202,2.04e-06,0.211,0.519,124.748,42,Punk,4.416216666666666,Medium,1990,3
10796,I Was Wrong,Social Distortion,1996,4,0.413,0.984,3,-3.404,1,0.0472,0.000434,0.0155,0.0939,0.405,122.024,48,Punk,3.95955,High,1990,3
10797,Superstar,Sonic Youth,1986,4,0.317,0.498,5,-9.137,0,0.0315,0.0515,0.306,0.121,0.141,84.563,54,Punk,4.1,High,1980,3
10798,I Love You Mary Jane,Sonic Youth,1992,4,0.644,0.271,1,-16.505,1,0.0768,0.00235,0.452,0.546,0.265,79.391,48,Punk,3.8211,High,1990,2
10799,Sugar Kane,Sonic Youth,1992,4,0.345,0.913,7,-5.346,1,0.0471,6.46e-05,0.708,0.0756,0.357,134.965,46,Punk,5.96155,High,1990,3
10800,The Diamond Sea - Radio Edit,Sonic Youth,1994,4,0.397,0.561,2,-11.601,1,0.0332,0.0741,0.0077,0.153,0.289,111.8,33,Punk,5.479683333333333,Medium,1990,3
10801,Alternative Ulster,Stiff Little Fingers,1978,4,0.439,0.971,11,-5.855,0,0.177,0.0148,1.34e-05,0.255,0.24,118.369,50,Punk,2.731333333333333,High,1970,3
10802,Suspect Device,Stiff Little Fingers,1978,4,0.241,0.943,4,-6.381,1,0.0566,0.000737,0.0269,0.349,0.93,187.71,45,Punk,2.5993333333333335,High,1970,3
10803,Barbed Wire Love,Stiff Little Fingers,1980,3,0.27,0.741,9,-7.654,1,0.0515,0.000815,7.61e-05,0.0779,0.699,174.908,35,Punk,3.534883333333333,Medium,1980,3
10804,Law and Order,Stiff Little Fingers,1980,4,0.419,0.94,9,-7.197,1,0.0386,0.000242,0.0216,0.148,0.933,92.015,23,Punk,3.2306666666666666,Low,1980,0
10805,Nobody's Hero,Stiff Little Fingers,1980,4,0.222,0.939,2,-9.012,1,0.0775,7.31e-06,0.00145,0.238,0.557,198.917,31,Punk,4.160433333333334,Medium,1980,3
10806,Tin Soldiers,Stiff Little Fingers,1980,4,0.267,0.775,9,-10.654,1,0.0711,0.000657,9.84e-05,0.141,0.341,174.546,31,Punk,4.787766666666666,Medium,1980,3
10807,White Noise,Stiff Little Fingers,1980,4,0.228,0.846,7,-8.148,1,0.0769,1.3e-05,0.38,0.401,0.462,135.697,23,Punk,1.9628833333333333,Low,1980,3
10808,"Gotta get away - Live,Düsseldorf,1989",Stiff Little Fingers,1989,4,0.173,0.936,2,-6.732,0,0.0432,0.000629,0.00319,0.469,0.604,170.25,1,Punk,4.138883333333333,Low,1980,3
10809,All Gone Dead,Subhumans,1982,4,0.361,0.974,2,-12.386,1,0.328,0.00572,4.77e-06,0.935,0.0659,98.234,30,Punk,1.8982166666666667,Medium,1980,1
10810,Apathy,Subhumans,1982,4,0.386,0.908,9,-4.634,0,0.131,0.00852,0.0,0.339,0.515,104.101,31,Punk,2.7211,Medium,1980,3
10811,Black and White,Subhumans,1982,4,0.27,0.903,2,-12.262,1,0.129,0.00371,3.05e-06,0.114,0.0548,93.033,20,Punk,3.6166666666666667,Low,1980,3
10812,I Don't Wanna Die,Subhumans,1982,4,0.183,0.94,11,-11.864,0,0.0991,0.0022,0.00438,0.404,0.22,169.618,32,Punk,1.48955,Medium,1980,3
10813,Mickey Mouse Is Dead,Subhumans,1982,4,0.343,0.94,1,-10.995,0,0.0895,0.00135,0.0,0.0697,0.547,167.649,44,Punk,2.736666666666667,Medium,1980,3
10814,Reality Is Waiting for a Bus,Subhumans,1982,4,0.395,0.995,4,-2.675,1,0.214,0.0932,0.0,0.493,0.271,93.853,17,Punk,2.2466666666666666,Low,1980,3
10815,Religious Wars,Subhumans,1982,4,0.317,0.924,11,-10.663,0,0.0719,0.0063,4.08e-06,0.657,0.216,98.002,38,Punk,2.42555,Medium,1980,3
10816,Subvert City,Subhumans,1982,4,0.179,0.914,11,-12.242,0,0.138,0.0553,0.0,0.36,0.0395,173.744,26,Punk,4.244433333333333,Low,1980,3
10817,Ashtray Dirt,Subhumans,1983,4,0.219,0.941,4,-12.325,0,0.0705,0.0037,3.57e-06,0.195,0.315,138.31,30,Punk,1.3766666666666667,Medium,1980,3
10818,Work-Rest-Play-Die,Subhumans,1983,4,0.317,0.812,1,-6.613,1,0.305,0.245,0.0,0.137,0.339,169.234,28,Punk,2.8811,Low,1980,1
10819,Institutionalized,Suicidal Tendencies,1983,3,0.358,0.804,0,-8.534,1,0.302,0.0404,0.0,0.111,0.625,91.842,56,Punk,3.832666666666667,High,1980,1
10820,I Saw Your Mommy...,Suicidal Tendencies,1986,4,0.32,0.715,4,-8.86,1,0.0536,0.00704,0.0,0.338,0.771,95.547,40,Punk,4.88,Medium,1980,3
10821,Nobody Hears,Suicidal Tendencies,1986,4,0.558,0.877,9,-8.274,1,0.0559,0.000226,0.0015,0.0694,0.377,116.983,42,Punk,5.538883333333334,Medium,1980,3
10822,Subliminal,Suicidal Tendencies,1986,4,0.467,0.885,9,-8.226,0,0.0446,0.0181,0.0,0.364,0.452,94.397,53,Punk,3.13555,High,1980,3
10823,War Inside My Head,Suicidal Tendencies,1986,4,0.356,0.943,2,-9.191,1,0.0887,0.00901,0.0,0.372,0.317,89.789,47,Punk,3.844,High,1980,3
10824,Cyco Vision,Suicidal Tendencies,1987,4,0.282,0.996,9,-3.991,1,0.274,0.00668,0.0,0.0674,0.323,185.423,59,Punk,1.8217666666666668,Very High,1980,3
10825,Send Me Your Money,Suicidal Tendencies,1987,1,0.409,0.73,9,-11.394,0,0.0937,7.06e-05,4.88e-05,0.33,0.717,105.827,43,Punk,3.3693333333333335,Medium,1980,3
10826,How Will I Laugh Tomorrow,Suicidal Tendencies,1988,4,0.251,0.803,9,-12.197,0,0.0423,0.0131,5.29e-05,0.163,0.544,100.454,39,Punk,6.723333333333334,Medium,1980,3
10827,Trip at the Brain,Suicidal Tendencies,1988,4,0.299,0.914,4,-12.181,0,0.048,0.00106,0.0119,0.102,0.637,103.469,42,Punk,4.522883333333334,Medium,1980,3
10828,You Can't Bring Me Down,Suicidal Tendencies,1988,4,0.272,0.958,0,-10.797,1,0.381,0.00195,4.63e-05,0.0915,0.0382,136.867,53,Punk,5.80155,High,1980,1
10829,Abolish Government/Silent Majority,T.S.O.L.,1981,4,0.436,0.924,4,-6.015,1,0.0797,0.00603,0.0,0.278,0.448,117.426,46,Punk,1.9884333333333333,High,1980,3
10830,Code Blue,T.S.O.L.,1981,4,0.192,0.983,7,-2.85,1,0.097,0.00601,0.0,0.397,0.339,136.36,45,Punk,2.148433333333333,High,1980,3
10831,Flowers by the Door,T.S.O.L.,1981,4,0.325,0.882,11,-5.766,0,0.0961,0.0034,0.0268,0.223,0.665,159.068,44,Punk,3.0444333333333335,Medium,1980,3
10832,Red Shadows,T.S.O.L.,1981,4,0.28,0.752,4,-4.953,0,0.0378,0.00272,0.165,0.403,0.326,95.136,34,Punk,3.7748833333333334,Medium,1980,3
10833,Sounds of Laughter,T.S.O.L.,1981,4,0.264,0.973,6,-4.782,1,0.15,0.000814,0.00101,0.254,0.0575,111.531,32,Punk,3.4348833333333335,Medium,1980,3
10834,Superficial Love,T.S.O.L.,1981,4,0.488,0.843,0,-5.195,1,0.0688,0.00108,0.0,0.504,0.682,114.954,44,Punk,1.3126666666666666,Medium,1980,3
10835,Wash Away,T.S.O.L.,1981,4,0.166,0.806,5,-12.591,1,0.0436,0.000254,0.000574,0.0935,0.404,187.414,28,Punk,3.7466666666666666,Low,1980,3
10836,Little Johnny Jewel - Parts 1 & 2,Television,1975,4,0.573,0.729,11,-8.207,0,0.0423,0.0575,0.139,0.0948,0.568,121.353,24,Punk,7.101333333333334,Low,1970,3
10837,Marquee Moon,Television,1977,4,0.49,0.536,7,-10.83,1,0.0382,0.0391,0.371,0.116,0.732,118.008,50,Punk,10.640433333333334,High,1970,0
10838,See No Evil,Television,1977,4,0.398,0.782,7,-7.944,1,0.0322,0.0224,0.0684,0.0912,0.806,144.965,47,Punk,3.8826666666666667,High,1970,3
10839,1880 Or So,Television,1978,4,0.67,0.594,6,-12.591,1,0.0277,0.209,0.171,0.0713,0.205,134.93,39,Punk,3.6973333333333334,Medium,1970,2
10840,Call Mr. Lee,Television,1978,4,0.672,0.649,4,-10.486,0,0.0377,0.0141,0.04,0.0758,0.666,113.761,26,Punk,4.270666666666667,Low,1970,0
10841,Elevation,Television,1978,4,0.531,0.588,9,-10.215,0,0.0289,0.15,0.295,0.081,0.66,110.366,36,Punk,5.087766666666667,Medium,1970,0
10842,Friction,Television,1978,4,0.576,0.781,4,-8.6,1,0.0479,0.00237,0.194,0.468,0.723,121.197,39,Punk,4.7271,Medium,1970,3
10843,Torn Curtain,Television,1978,4,0.463,0.465,4,-11.655,0,0.0342,0.112,0.0279,0.165,0.306,110.189,32,Punk,6.941766666666667,Medium,1970,2
10844,Venus,Television,1978,4,0.55,0.631,0,-11.493,1,0.0385,0.000898,0.18,0.0503,0.908,114.553,44,Punk,3.8171,Medium,1970,0
10845,Glory - 2003 Remaster,Television,2003,4,0.666,0.947,9,-6.636,0,0.101,0.56,0.00976,0.0477,0.777,124.662,29,Punk,3.1908833333333333,Medium,2000,0
10846,Chinese Takeaway,The Adicts,1981,4,0.545,0.948,2,-5.461,0,0.0475,0.066,0.0095,0.105,0.791,104.376,31,Punk,2.7108833333333333,Medium,1980,0
10847,Viva La Revolution,The Adicts,1981,4,0.501,0.737,11,-7.183,1,0.0328,0.00835,2.38e-06,0.0713,0.965,103.386,42,Punk,3.8124333333333333,Medium,1980,0
10848,One Chord Wonders,The Adverts,1977,4,0.128,0.959,2,-6.338,1,0.0894,0.00245,0.0621,0.0616,0.244,171.943,32,Punk,2.8164333333333333,Medium,1970,3
10849,Bored Teenagers,The Adverts,1978,3,0.247,0.942,9,-7.189,0,0.127,0.0139,5.37e-05,0.0772,0.835,176.096,29,Punk,1.74355,Medium,1970,3
10850,Gary Gilmore's Eyes,The Adverts,1978,4,0.417,0.598,4,-6.08,0,0.0476,0.035,4.8e-06,0.416,0.782,157.935,37,Punk,2.28265,Medium,1970,3
10851,Great British Mistake,The Adverts,1978,4,0.154,0.984,7,-6.573,1,0.135,0.0164,0.0077,0.247,0.308,168.703,17,Punk,3.8017666666666665,Low,1970,3
10852,No Time to Be 21,The Adverts,1978,4,0.332,0.849,0,-6.094,1,0.105,0.00962,5.92e-06,0.136,0.71,162.123,26,Punk,2.6079833333333333,Low,1970,3
10853,On the Roof,The Adverts,1978,4,0.331,0.657,9,-6.709,1,0.0631,0.135,0.039,0.0763,0.417,87.971,15,Punk,3.0182166666666665,Low,1970,3
10854,The Adverts,The Adverts,1978,4,0.384,0.98,11,-2.463,0,0.168,0.017,4.84e-06,0.149,0.373,153.029,12,Punk,3.1119833333333333,Low,1970,3
10855,New Boys,The Adverts,1979,4,0.361,0.5,2,-15.275,1,0.145,1.85e-05,0.0001,0.0691,0.602,172.109,0,Punk,3.3359833333333335,Low,1970,3
10856,New Church,The Adverts,1979,4,0.22,0.944,11,-6.514,0,0.135,0.00712,0.00411,0.0671,0.461,174.149,21,Punk,2.4324333333333334,Low,1970,3
10857,Better Things,The Bouncing Souls,1999,4,0.439,0.966,2,-2.641,1,0.0693,0.00815,7.21e-06,0.148,0.607,166.976,27,Punk,3.4504333333333332,Low,1990,3
10858,East Coast Fuck You,The Bouncing Souls,1999,4,0.384,0.996,4,-3.684,0,0.123,0.00299,8.27e-06,0.334,0.304,82.367,23,Punk,1.016,Low,1990,3
10859,Gone,The Bouncing Souls,1999,4,0.29,0.88,1,-5.242,1,0.0477,0.0017,2.85e-05,0.636,0.427,164.252,36,Punk,4.118433333333333,Medium,1990,3
10860,Manthem,The Bouncing Souls,1999,4,0.524,0.986,2,-2.865,1,0.0634,9.44e-05,0.000214,0.0772,0.724,94.348,46,Punk,3.14955,High,1990,0
10861,Ole,The Bouncing Souls,1999,4,0.33,0.833,7,-6.507,1,0.0768,0.0491,0.0,0.687,0.553,128.329,38,Punk,3.07155,Medium,1990,3
10862,Sing Along Forever,The Bouncing Souls,1999,4,0.592,0.964,0,-3.672,1,0.0816,0.00912,0.0,0.27,0.585,101.252,40,Punk,1.5917666666666668,Medium,1990,3
10863,The Gold Song,The Bouncing Souls,1999,4,0.595,0.99,7,-2.89,1,0.0668,0.00213,0.0,0.0406,0.555,111.935,37,Punk,3.2744333333333335,Medium,1990,3
10864,True Believers,The Bouncing Souls,1999,4,0.237,0.981,0,-4.32,1,0.0989,0.000296,3.81e-05,0.202,0.475,98.181,50,Punk,2.5048833333333334,High,1990,3
10865,Human Fly,The Cramps,1978,4,0.532,0.849,9,-10.754,1,0.111,0.0399,0.00763,0.186,0.305,119.516,56,Punk,2.2737666666666665,High,1970,3
10866,Bikini Girls with Machine Guns,The Cramps,1981,4,0.508,0.945,9,-6.639,0,0.081,0.0968,5.99e-05,0.127,0.513,110.833,41,Punk,3.2962166666666666,Medium,1980,3
10867,Can Your Pussy Do the Dog?,The Cramps,1981,4,0.17,0.975,0,-3.752,1,0.136,0.0137,2.86e-06,0.864,0.239,149.254,13,Punk,3.64155,Low,1980,3
10868,Fever,The Cramps,1981,4,0.674,0.331,2,-11.389,1,0.0378,0.699,0.493,0.0982,0.436,111.611,39,Punk,4.317333333333333,Medium,1980,2
10869,Garbageman,The Cramps,1981,4,0.56,0.966,11,-9.498,0,0.0634,0.0425,0.0967,0.168,0.389,138.874,40,Punk,3.6171,Medium,1980,3
10870,Goo Goo Muck,The Cramps,1981,4,0.583,0.767,4,-11.38,0,0.0296,0.288,0.0789,0.0606,0.736,141.683,63,Punk,3.100633333333333,Very High,1980,0
10871,Psychotic Reaction,The Cramps,1981,4,0.25,0.988,11,-5.754,1,0.13,0.0198,0.526,0.668,0.161,131.484,24,Punk,3.9122166666666667,Low,1980,3
10872,She Said,The Cramps,1981,4,0.73,0.807,4,-7.207,1,0.272,0.119,0.00505,0.0527,0.68,122.325,28,Punk,3.284,Low,1980,1
10873,Surfin' Bird,The Cramps,1981,4,0.37,0.962,4,-7.738,1,0.15,0.0304,0.803,0.17,0.627,105.055,32,Punk,5.13155,Medium,1980,3
10874,I Was A Teenage Werewolf - Remastered,The Cramps,2006,4,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0466,0.321,0.49,114.537,50,Punk,3.064433333333333,High,2000,3
10875,New Rose,The Damned,1976,4,0.192,0.967,1,-7.718,0,0.108,0.00535,4.09e-05,0.294,0.245,173.847,40,Punk,2.73355,Medium,1970,3
10876,Neat Neat Neat,The Damned,1977,4,0.439,0.87,1,-8.388,0,0.0585,0.00365,0.0,0.0672,0.538,88.157,48,Punk,2.7224333333333335,High,1970,3
10877,Love Song,The Damned,1979,4,0.299,0.927,9,-8.237,0,0.132,0.00132,0.195,0.521,0.192,138.16,39,Punk,2.3657333333333335,Medium,1970,3
10878,Smash It Up - Pts. 1 & 2,The Damned,1979,4,0.259,0.762,7,-9.161,1,0.0598,0.0541,0.0265,0.0817,0.261,165.824,37,Punk,5.228666666666666,Medium,1970,3
10879,Plan 9 Channel 7,The Damned,1980,4,0.203,0.953,0,-8.589,1,0.0843,0.00647,0.0913,0.431,0.222,158.778,29,Punk,5.1431,Medium,1980,3
10880,Curtain Call,The Damned,1985,4,0.288,0.327,2,-10.948,1,0.0482,0.0325,0.692,0.372,0.0376,177.401,19,Punk,17.244433333333333,Low,1980,3
10881,Eloise,The Damned,1985,4,0.271,0.674,11,-10.18,1,0.0374,0.191,2.62e-06,0.247,0.413,142.823,39,Punk,5.133333333333334,Medium,1980,3
10882,Grimly Fiendish,The Damned,1985,4,0.694,0.514,2,-12.33,1,0.0264,0.38,7.13e-05,0.131,0.581,135.949,32,Punk,3.8266666666666667,Medium,1980,0
10883,I Just Can't Be Happy Today,The Damned,1985,4,0.342,0.911,2,-8.806,1,0.0784,0.0113,0.002,0.283,0.433,147.734,30,Punk,3.7208833333333335,Medium,1980,3
10884,The Shadow Of Love,The Damned,1985,4,0.483,0.6,5,-11.83,1,0.0323,0.159,0.299,0.521,0.655,109.925,42,Punk,3.832666666666667,Medium,1980,3
10885,Beach Song,The Dead Milkmen,1985,4,0.493,0.711,7,-10.725,1,0.387,0.184,0.0,0.111,0.601,90.794,24,Punk,1.9962166666666668,Low,1980,1
10886,Big Lizard,The Dead Milkmen,1985,4,0.39,0.855,0,-11.909,1,0.0722,0.00666,0.00233,0.13,0.711,187.611,35,Punk,1.98955,Medium,1980,3
10887,Bitchin' Camaro,The Dead Milkmen,1985,4,0.552,0.494,0,-11.823,1,0.44,0.595,8.39e-05,0.0561,0.817,155.138,38,Punk,3.0177666666666667,Medium,1980,1
10888,I Walk The Thinnest Line,The Dead Milkmen,1985,4,0.577,0.745,0,-11.37,1,0.0563,0.00643,0.0,0.117,0.786,122.948,24,Punk,2.16555,Low,1980,0
10889,Instant Club Hit (You'll Dance to Anything),The Dead Milkmen,1985,4,0.836,0.483,11,-11.87,0,0.156,0.00131,2.95e-05,0.664,0.599,114.031,18,Punk,3.6271,Low,1980,1
10890,Right Wing Pigeons,The Dead Milkmen,1985,4,0.678,0.691,1,-10.813,1,0.114,0.00558,4.03e-06,0.0978,0.665,127.724,21,Punk,2.3562166666666666,Low,1980,0
10891,Serrated Edge,The Dead Milkmen,1985,4,0.313,0.842,4,-12.449,1,0.104,0.0351,0.00762,0.114,0.787,193.552,30,Punk,1.9906666666666666,Medium,1980,3
10892,Stuart,The Dead Milkmen,1985,3,0.546,0.655,5,-11.305,1,0.0732,0.0581,0.0,0.216,0.854,129.298,31,Punk,2.3366666666666664,Medium,1980,0
10893,Takin' Retards to the Zoo,The Dead Milkmen,1985,4,0.563,0.578,0,-12.718,1,0.116,0.572,0.0,0.0736,0.752,120.646,25,Punk,0.8073333333333333,Low,1980,0
10894,Punk Rock Girl,The Dead Milkmen,1988,4,0.554,0.694,2,-11.586,0,0.0394,0.00848,0.0,0.428,0.933,129.531,46,Punk,2.6388833333333332,High,1980,0
10895,Banana Splits (The Tra La La Song) [as heard in the movie Kick Ass],The Dickies,1980,4,0.441,0.956,9,-4.547,1,0.104,0.0421,2.32e-05,0.325,0.874,108.538,26,Punk,1.7025,Low,1980,3
10896,Eve Of Destruction,The Dickies,1980,4,0.521,0.989,9,-9.929,1,0.0445,0.000362,0.0,0.308,0.54,100.482,29,Punk,2.0366666666666666,Medium,1980,3
10897,Gigantor,The Dickies,1980,4,0.433,0.9,9,-9.412,1,0.0358,0.000499,0.000486,0.146,0.471,107.755,16,Punk,2.502,Low,1980,3
10898,Give It Back,The Dickies,1980,4,0.148,0.933,0,-8.528,1,0.0643,0.000269,0.000216,0.261,0.464,204.369,32,Punk,1.7048833333333333,Medium,1980,3
10899,Killer Klowns,The Dickies,1980,4,0.331,0.907,0,-3.262,0,0.0558,0.0225,1.6e-05,0.118,0.16,134.361,47,Punk,4.5986666666666665,High,1980,3
10900,Manny Moe And Jack,The Dickies,1980,4,0.274,0.961,9,-6.432,1,0.0409,0.0138,7.38e-05,0.389,0.822,190.216,30,Punk,2.8362166666666666,Medium,1980,3
10901,Nights In White Satin,The Dickies,1980,4,0.28,0.965,9,-5.92,1,0.0493,0.0468,0.0,0.14,0.538,187.765,26,Punk,2.9248833333333333,Low,1980,3
10902,Paranoid,The Dickies,1980,4,0.313,0.824,4,-7.25,0,0.0473,0.0231,1.99e-05,0.387,0.496,101.988,34,Punk,2.1066666666666665,Medium,1980,3
10903,Poodle Party,The Dickies,1980,4,0.263,0.93,4,-6.955,1,0.14,0.0219,0.0,0.291,0.423,95.437,22,Punk,1.1984333333333332,Low,1980,3
10904,You Drive Me Ape (You Big Gorilla),The Dickies,1980,4,0.233,0.904,0,-9.455,1,0.0628,0.00515,7.47e-06,0.195,0.582,198.869,28,Punk,1.9053333333333333,Low,1980,3
10905,Beat Your Heart Out,The Distillers,2003,4,0.385,0.951,2,-4.198,1,0.0735,0.0307,1.36e-05,0.113,0.797,192.322,51,Punk,2.8176,High,2000,3
10906,City Of Angels,The Distillers,2003,4,0.487,0.971,2,-3.294,1,0.0695,0.00341,0.0,0.389,0.377,100.254,52,Punk,3.4937666666666667,High,2000,3
10907,Coral Fang,The Distillers,2003,4,0.308,0.972,9,-3.372,1,0.0556,0.000901,0.0,0.386,0.445,189.911,48,Punk,2.16,High,2000,3
10908,Dismantle Me,The Distillers,2003,4,0.514,0.971,4,-3.69,1,0.0506,0.00829,1.69e-05,0.62,0.675,99.064,47,Punk,2.443766666666667,High,2000,3
10909,Drain the Blood,The Distillers,2003,4,0.393,0.905,0,-4.167,1,0.0912,0.17,9.75e-06,0.236,0.414,168.902,54,Punk,3.161766666666667,High,2000,3
10910,Hall of Mirrors,The Distillers,2003,4,0.384,0.951,7,-4.131,1,0.129,0.0396,0.0,0.327,0.52,196.107,45,Punk,3.820666666666667,High,2000,3
10911,I Am A Revenant,The Distillers,2003,4,0.265,0.986,7,-3.946,1,0.192,0.00697,0.0,0.311,0.431,154.303,39,Punk,3.4942166666666665,Medium,2000,3
10912,Love Is Paranoid,The Distillers,2003,4,0.501,0.959,8,-2.928,1,0.0867,0.0869,0.0,0.128,0.375,100.989,41,Punk,2.1222166666666666,Medium,2000,3
10913,The Young Crazed Peeling,The Distillers,2003,4,0.248,0.969,0,-3.279,1,0.128,0.00437,0.0,0.41,0.509,191.337,42,Punk,3.2704333333333335,Medium,2000,3
10914,(Fuck the) U.S.A.,The Exploited,1981,4,0.282,0.943,0,-9.966,1,0.127,0.000407,0.0,0.106,0.153,137.806,40,Punk,3.3373333333333335,Medium,1980,3
10915,Dead Cities - EP Version,The Exploited,1981,4,0.493,0.973,5,-3.644,1,0.0831,0.000174,0.0,0.224,0.479,143.313,25,Punk,1.9313333333333333,Low,1980,3
10916,I Believe In Anarchy,The Exploited,1981,4,0.52,0.648,11,-12.82,1,0.0838,0.00318,0.0,0.149,0.688,119.492,22,Punk,1.86755,Low,1980,0
10917,Punk's Not Dead,The Exploited,1981,4,0.419,0.952,1,-2.194,0,0.222,0.0252,0.0,0.321,0.239,79.225,34,Punk,1.85555,Medium,1980,3
10918,Sex and Violence,The Exploited,1981,4,0.428,0.464,2,-16.214,1,0.0952,9.08e-05,1.37e-05,0.061,0.84,155.396,39,Punk,5.10355,Medium,1980,0
10919,Wankers,The Exploited,1981,4,0.472,0.921,4,-6.954,1,0.0538,0.000232,0.693,0.118,0.571,99.678,20,Punk,2.632433333333333,Low,1980,3
10920,Troops of Tomorrow,The Exploited,1982,4,0.642,0.806,8,-5.932,1,0.0453,0.0392,0.017,0.124,0.624,102.377,26,Punk,4.9126666666666665,Low,1980,0
10921,Beat the Bastards,The Exploited,1996,4,0.339,0.989,8,-4.346,1,0.15,4.15e-05,0.0178,0.124,0.101,120.167,42,Punk,4.3511,Medium,1990,3
10922,In The City,The Jam,1977,4,0.374,0.817,7,-9.133,1,0.0488,0.00108,6.63e-05,0.336,0.918,177.138,53,Punk,2.296666666666667,High,1970,3
10923,The Eton Rifles,The Jam,1979,4,0.407,0.825,9,-9.193,0,0.0318,0.000582,0.118,0.101,0.871,157.32,47,Punk,3.9593333333333334,High,1970,3
10924,Going Underground,The Jam,1980,4,0.319,0.836,11,-6.706,1,0.113,0.00364,1.84e-05,0.1,0.94,180.56,56,Punk,2.9084333333333334,High,1980,3
10925,Start!,The Jam,1980,4,0.633,0.351,0,-8.896,1,0.0506,0.00675,6.38e-05,0.108,0.913,139.335,51,Punk,2.4977666666666667,High,1980,0
